time,temperature,salinity,pH,pCO2,total_alkalinity
2024-01-02 20:00:00+00:00,11.479763497906065,33.71744601773074,8.055489490280285,434.6328684702703,2313.1616050658363
2024-01-02 21:00:00+00:00,11.195333314165374,33.66550921869684,8.0576012435339,442.5411379320534,2311.483786870503
2024-01-02 22:00:00+00:00,11.093207902529661,33.76629042168321,8.07072774299935,406.2846877059878,2302.8277421763205
2024-01-02 23:00:00+00:00,10.980693962304837,33.69946287893993,8.05784277255927,413.52120368044723,2311.1756558250004
2024-01-03 00:00:00+00:00,10.622803693282142,33.6352350612525,8.067020825254037,422.6820806523717,2310.6302285987986
2024-01-03 01:00:00+00:00,11.149368888539522,33.625373560846434,8.054865826019737,424.66330149376,2310.833973845393
2024-01-03 02:00:00+00:00,10.90175355707186,33.71534309158731,8.059368321432768,409.47505451715404,2314.4716227288773
2024-01-03 03:00:00+00:00,11.52448331828695,33.613713302141974,8.06628338495951,445.5095941231068,2306.552992044505
2024-01-03 04:00:00+00:00,11.100690855712129,33.633059017609334,8.024586189147266,423.5344498248929,2308.2764476032107
2024-01-03 05:00:00+00:00,11.386958976696258,33.64175217611202,8.047407564399858,425.12000958180494,2293.4387364266317
2024-01-03 06:00:00+00:00,11.020006077326347,33.671698200344714,8.044465216867872,443.4787587573813,2312.22502445077
2024-01-03 07:00:00+00:00,10.96404266971528,33.64442729332751,8.041166792222795,410.3058137305856,2311.757372901479
2024-01-03 08:00:00+00:00,11.350052634282108,33.58843626814979,8.048513181367388,415.6615020594244,2313.4531387562843
2024-01-03 09:00:00+00:00,11.253834574926703,33.71257332198008,8.083986527754316,398.13439041745534,2302.0030881815874
2024-01-03 10:00:00+00:00,11.269136077239464,33.634433845261604,8.03684275225003,414.29521199327627,2311.510236690769
2024-01-03 11:00:00+00:00,11.146270318739004,33.75583490417982,8.07359661254967,394.4928030475897,2311.8072723406685
2024-01-03 12:00:00+00:00,11.413152001047958,33.67022192446562,8.020645318742272,427.990704681958,2303.4724554368377
2024-01-03 13:00:00+00:00,11.371698395861745,33.7185670019145,8.047676680077538,423.01916574310997,2312.0203698158307
2024-01-03 14:00:00+00:00,10.527152733339205,33.68693382712938,8.057701106231065,412.5094266976996,2309.069256948117
2024-01-03 15:00:00+00:00,11.104895693109032,33.72132760875855,8.066242153520026,415.1053642131031,2298.277496760766
2024-01-03 16:00:00+00:00,11.48848752617854,33.684275708709066,8.068813898127864,427.9799713288311,2309.703458485789
2024-01-03 17:00:00+00:00,10.880139071024152,33.66770108415562,8.070527968513586,399.46729083946116,2302.958515330949
2024-01-03 18:00:00+00:00,10.68021577331972,33.71078815036449,8.047758177243743,419.5130089952538,2298.428381843363
2024-01-03 19:00:00+00:00,11.148235592919312,33.78060877447777,8.045557295279217,426.8893987475004,2308.6542960593197
2024-01-03 20:00:00+00:00,11.348027204103255,33.64300396436076,8.072035498729246,389.60890301081395,2306.5083609208605
2024-01-03 21:00:00+00:00,11.055599015617144,33.69642372269191,8.051121542068998,426.5633486605582,2313.8675635292198
2024-01-03 22:00:00+00:00,11.583564943868,33.65659860857219,8.02950554701646,391.12460793866296,2307.770568992905
2024-01-03 23:00:00+00:00,11.750705998537537,33.68234720639734,8.032425171536932,414.41789587947534,2310.768044204008
2024-01-04 00:00:00+00:00,10.622035108661791,33.65933550311509,8.036773509811084,398.67721679023435,2309.432965045245
2024-01-04 01:00:00+00:00,11.086299732724552,33.549523669908574,8.065177407469772,437.5430542478279,2312.007172088249
2024-01-04 02:00:00+00:00,10.51888592451321,33.64758463626497,8.05815434167429,398.66381397305514,2302.483812137562
2024-01-04 03:00:00+00:00,11.403682067839407,33.7077548026558,8.06918716566816,391.2140576804161,2307.9219920025666
2024-01-04 04:00:00+00:00,11.003364265737154,33.61969971352695,8.04690403452688,417.91346653373677,2306.2390857602163
2024-01-04 05:00:00+00:00,11.0665216779115,33.70419028123629,8.058691507337974,409.6539201623577,2310.224635045756
2024-01-04 06:00:00+00:00,11.555633892918697,33.66750625031779,8.068104144617783,393.2366690162146,2308.248732781855
2024-01-04 07:00:00+00:00,10.814631016731928,33.64893401710026,8.049477026288336,423.6392601752672,2303.9129237531442
2024-01-04 08:00:00+00:00,10.74122580309227,33.70398198288692,8.06487107926365,385.82583317887827,2305.3068874751684
2024-01-04 09:00:00+00:00,10.533796567535084,33.69292537912184,8.042568670169533,400.10099366810306,2315.2525072088742
2024-01-04 10:00:00+00:00,11.600143140014875,33.68008366207155,8.048617723549683,406.9626255829506,2298.551672959358
2024-01-04 11:00:00+00:00,11.53239686252541,33.710033743371916,8.048315651066037,427.5705291728251,2310.583683354878
2024-01-04 12:00:00+00:00,11.134711704818667,33.66957599199292,8.032105221437297,434.91551474339013,2313.2575189533454
2024-01-04 13:00:00+00:00,10.84225209502321,33.57737003511017,8.06583306626907,431.97152121989546,2309.9578972534027
2024-01-04 14:00:00+00:00,11.477003191451068,33.64087947172087,8.046777169017947,413.0769812765652,2316.9321731337654
2024-01-04 15:00:00+00:00,12.055125593835088,33.569747490634356,8.05648669419272,378.91276746444845,2311.7831268573045
2024-01-04 16:00:00+00:00,11.159966206717018,33.693017867163924,8.065923337783127,421.13149186452284,2309.024580286634
2024-01-04 17:00:00+00:00,10.871751553251089,33.70514154948892,8.065310617666286,437.27361047910404,2304.7837233663354
2024-01-04 18:00:00+00:00,11.607081424271255,33.70759851879871,8.069759282582822,433.668170814679,2309.144114172371
2024-01-04 19:00:00+00:00,10.896778645321675,33.68514990822478,8.054553453651021,422.05186264024974,2310.552588646112
2024-01-04 20:00:00+00:00,11.128474957887356,33.70927311361388,8.048128776681494,397.2114013431397,2307.175079599445
2024-01-04 21:00:00+00:00,10.448817204766742,33.58222829132859,8.055071954891915,407.12065561304183,2303.456839180766
2024-01-04 22:00:00+00:00,11.15140162304109,33.65586163037276,8.02299120318821,443.9537970806574,2301.1632499562816
2024-01-04 23:00:00+00:00,10.860851578610685,33.590675612272136,8.02786721170907,393.6419611118894,2308.124785075633
2024-01-05 00:00:00+00:00,11.623942372035625,33.64368628325852,8.030427034696611,397.62161136997054,2299.8095532684356
2024-01-05 01:00:00+00:00,10.955404840652829,33.742596619724594,8.037007652637016,428.92383137569595,2304.866800807985
2024-01-05 02:00:00+00:00,11.484146881658603,33.71662707782444,8.065019632391214,408.2645004353579,2295.0791881312452
2024-01-05 03:00:00+00:00,11.220679066452997,33.69526059146554,8.038986121802779,396.9518959844461,2311.416355639639
2024-01-05 04:00:00+00:00,11.291727380626241,33.653246328710075,8.049604003231138,437.5441269469013,2313.0348653119554
2024-01-05 05:00:00+00:00,11.412742353518468,33.61282853638615,8.083223367981486,421.4867381528538,2307.672737103764
2024-01-05 06:00:00+00:00,11.241998662508026,33.672040511642884,8.050185066593453,408.7902230233324,2316.448653253011
2024-01-05 07:00:00+00:00,11.065652612189242,33.71840368717388,8.0721321976112,397.2769627801145,2314.0416493940857
2024-01-05 08:00:00+00:00,11.018345949674558,33.68354415436566,8.038781069070287,445.1210314550371,2309.7169979891914
2024-01-05 09:00:00+00:00,11.416608331911752,33.58394664086128,8.053416204106394,413.9895062709915,2306.7653476236324
2024-01-05 10:00:00+00:00,10.695353987214077,33.66864224159904,8.038596042886626,435.2625579484143,2305.597775075933
2024-01-05 11:00:00+00:00,11.77128667188228,33.56792571947471,8.05088734727894,427.6534965714288,2310.170563504855
2024-01-05 12:00:00+00:00,11.309346322207562,33.7039816688873,8.074545692412428,406.3818293275916,2306.665312604974
2024-01-05 13:00:00+00:00,11.17054441020651,33.62930235370903,8.023264638083177,406.4475983648864,2310.125932700943
2024-01-05 14:00:00+00:00,11.3535520383539,33.60297685063372,8.066571032282296,435.7828039104756,2310.510380844989
2024-01-05 15:00:00+00:00,11.09740160342114,33.7052095488179,8.062708780266192,435.97220882464,2306.263543813042
2024-01-05 16:00:00+00:00,11.224241465743008,33.69246191804365,8.046142573820795,385.8270806571404,2312.903692592716
2024-01-05 17:00:00+00:00,10.940104641268368,33.676292900163936,8.02917591643237,422.1738987746289,2306.295326871633
2024-01-05 18:00:00+00:00,11.394113520534225,33.77443819052259,8.059611160093255,412.0553504749143,2307.558091714146
2024-01-05 19:00:00+00:00,11.260017847431701,33.696782541270125,8.047650207973176,398.3201059400844,2302.5770879494007
2024-01-05 20:00:00+00:00,11.34176276925564,33.63296437433124,8.062965074356873,417.69252882342533,2306.12493541499
2024-01-05 21:00:00+00:00,11.732432140290168,33.691352000557664,8.058820076738638,393.4687727640784,2318.2823156607446
2024-01-05 22:00:00+00:00,11.048196401262652,33.65126744126253,8.090490091039259,406.66228477067926,2303.0026909725643
2024-01-05 23:00:00+00:00,11.252763146567162,33.729088665576896,8.053738875697551,401.6284028231934,2309.7064821931235
2024-01-06 00:00:00+00:00,10.797973579006388,33.679978915581685,8.038127509041463,406.0550368672355,2305.258757335817
2024-01-06 01:00:00+00:00,11.460378505315276,33.68510546495447,8.06225443781586,412.4261287575214,2296.474994419855
2024-01-06 02:00:00+00:00,11.292094668962141,33.59417004000287,8.063140320558167,398.21120991236904,2310.3526389920344
2024-01-06 03:00:00+00:00,11.304515814311836,33.6695351158177,8.085995595647937,436.98880232575476,2304.790446639997
2024-01-06 04:00:00+00:00,11.254076007211358,33.66383323079878,8.075585521791439,420.7367758460527,2309.179551179605
2024-01-06 05:00:00+00:00,11.129800467978155,33.61561475366849,8.066092166215013,440.2023866517146,2312.5462131712243
2024-01-06 06:00:00+00:00,12.054039491219482,33.65592916918195,8.088292246407379,410.8291590265883,2308.7838796302103
2024-01-06 07:00:00+00:00,11.318670385478432,33.688970596816375,8.035322366402827,404.9449299485808,2309.265647373306
2024-01-06 08:00:00+00:00,11.398135373561765,33.667144139777186,8.04637403105915,439.4994379317865,2303.2977150360457
2024-01-06 09:00:00+00:00,10.969329625476599,33.59693519415189,8.040708972392705,404.39873548627855,2311.184799040628
2024-01-06 10:00:00+00:00,11.578664028806532,33.65405780984557,8.051515719909425,410.34168269075934,2306.7155058117814
2024-01-06 11:00:00+00:00,11.278069103322427,33.644495798523536,8.031849612981434,423.7632092080396,2297.685032544942
2024-01-06 12:00:00+00:00,11.450830134495401,33.677751014201185,8.072157770000418,394.3430495774435,2311.8266434752154
2024-01-06 13:00:00+00:00,11.589764246409908,33.672530179730686,8.055081707388524,423.52479927403067,2313.3685773892125
2024-01-06 14:00:00+00:00,11.28987028738881,33.647851025537236,8.030181440804869,421.5520309712784,2315.1225132311065
2024-01-06 15:00:00+00:00,11.119923596729402,33.64607654680741,8.039357385496503,431.7881544300781,2318.584249823167
2024-01-06 16:00:00+00:00,10.62668058203807,33.67214880195079,8.066010639519957,426.04539561693764,2311.6110374293435
2024-01-06 17:00:00+00:00,11.21082793102978,33.717114377019584,8.076574284366972,432.1408605363514,2310.3264511755565
2024-01-06 18:00:00+00:00,11.124240925901454,33.68307534517851,8.099817756232143,410.9313176936434,2313.227551200632
2024-01-06 19:00:00+00:00,10.988028618921923,33.74047447804316,8.11823176802204,399.5940561929747,2303.3480546634214
2024-01-06 20:00:00+00:00,11.768852584488098,33.726158166327494,8.068314082548628,444.1303607989195,2299.4363971421094
2024-01-06 21:00:00+00:00,11.629739547702185,33.74451026058247,8.040306501504588,389.52661783825147,2305.4244101445433
2024-01-06 22:00:00+00:00,10.787941229605098,33.73828494943729,8.017527703116896,390.9758322682532,2314.208880944494
2024-01-06 23:00:00+00:00,11.384990146531898,33.7481783863565,8.065594217572144,420.79692936368167,2304.530366242107
2024-01-07 00:00:00+00:00,11.09568847488444,33.612551026174174,8.044052520743545,436.6412837353479,2310.1771126544677
2024-01-07 01:00:00+00:00,11.452884979758819,33.70275664918626,8.052075546464655,415.056243937526,2310.728740003944
2024-01-07 02:00:00+00:00,11.104938504634308,33.7314784438505,8.048212099362853,427.149028987496,2309.0967689060335
2024-01-07 03:00:00+00:00,11.185119897696667,33.740690775449146,8.057709555912114,382.16892885759034,2301.500467118914
2024-01-07 04:00:00+00:00,11.637717762309348,33.632380373996,8.081916311136466,404.55929567674855,2309.6153392419396
2024-01-07 05:00:00+00:00,11.596595796996716,33.703962158233985,8.063809005297067,383.88975743173154,2305.8072207431687
2024-01-07 06:00:00+00:00,11.805625733712992,33.675030014535,8.057566659145303,423.65164745887154,2316.442467500593
2024-01-07 07:00:00+00:00,11.28965602453725,33.76379951410633,8.040097597241251,388.6835258778396,2313.6257232522453
2024-01-07 08:00:00+00:00,10.920061195577278,33.602258474182214,8.027388324252442,392.6712299496137,2306.0230308695736
2024-01-07 09:00:00+00:00,11.635137807017015,33.633335040963445,8.051227130214203,419.49541177766946,2316.796339859972
2024-01-07 10:00:00+00:00,11.638866404367635,33.58144420501498,8.059948936992129,427.65892427389497,2309.69937163237
2024-01-07 11:00:00+00:00,11.551212441371757,33.67938299834836,8.096454480219917,409.2935669153239,2299.6357849403485
2024-01-07 12:00:00+00:00,11.141597719634593,33.785520396608185,8.063772660607908,420.17720992779005,2307.6155900816616
2024-01-07 13:00:00+00:00,11.045474585397654,33.670287412689746,8.080893242882672,419.6379830064386,2316.1966509133586
2024-01-07 14:00:00+00:00,11.529497404031844,33.67773218144743,8.051323817392134,408.2863000861749,2303.93420941028
2024-01-07 15:00:00+00:00,11.104855664381827,33.7003683866997,8.037682124915554,395.0436675737859,2307.705338915679
2024-01-07 16:00:00+00:00,11.280303596863478,33.66721776781749,8.042149930023818,419.8841721519206,2301.260439228974
2024-01-07 17:00:00+00:00,12.246643195590316,33.69150934788587,8.047019003109247,420.5537920616558,2302.067134214229
2024-01-07 18:00:00+00:00,12.015369943660302,33.692994296126926,8.104164172250416,424.7142828450705,2303.914724402417
2024-01-07 19:00:00+00:00,11.616488147198874,33.63128145656841,8.045238291252565,415.9314777333946,2301.9620518121787
2024-01-07 20:00:00+00:00,11.181997352399577,33.66903244079847,8.078507050144047,393.66955174581983,2305.020788359239
2024-01-07 21:00:00+00:00,11.165976926351105,33.71100682050335,8.043749957700117,421.4987264741445,2316.816686777538
2024-01-07 22:00:00+00:00,11.599409005132324,33.72051428831964,8.080511190635493,411.0694860130692,2307.9580149162393
2024-01-07 23:00:00+00:00,11.835767033984585,33.739185784033396,8.069649972703235,403.7957232993118,2312.079089454172
2024-01-08 00:00:00+00:00,11.235177929018569,33.691207633624416,8.058889412281376,406.5638347661913,2313.622425042962
2024-01-08 01:00:00+00:00,11.25362747926912,33.69240015514836,8.061278130378913,400.5761066479288,2302.6354924415637
2024-01-08 02:00:00+00:00,11.41898094481063,33.71229506229694,8.049068831437138,424.20921767352326,2304.0332033032482
2024-01-08 03:00:00+00:00,10.977978000304129,33.64522216786689,8.071157227559851,389.55144134864395,2312.032945387355
2024-01-08 04:00:00+00:00,10.989151670436161,33.64334649542444,8.05320730581162,395.86747941407816,2305.04551888564
2024-01-08 05:00:00+00:00,11.045868276789394,33.66907023449888,8.037866045698426,405.78478599959726,2311.7279477062393
2024-01-08 06:00:00+00:00,11.564489711496986,33.61173383155098,8.036890588673193,434.8692576038969,2316.629697653236
2024-01-08 07:00:00+00:00,11.484273286795517,33.696004253960304,8.065972271293694,426.4238235319553,2300.9792405692197
2024-01-08 08:00:00+00:00,11.745763073560443,33.728287725640094,8.094173504404353,385.943628494184,2306.4845494018514
2024-01-08 09:00:00+00:00,10.88552308488402,33.64050575956613,8.065862671405112,430.77307698105426,2307.2909243071563
2024-01-08 10:00:00+00:00,10.953612254655294,33.69793962870899,8.060361225952937,430.69080889840444,2305.663505608127
2024-01-08 11:00:00+00:00,11.547407410929397,33.64489975341495,8.068521662056053,392.78602066165985,2305.2685202543257
2024-01-08 12:00:00+00:00,11.151087430852252,33.625701576860656,8.08899631429777,372.5209163433291,2305.860834362777
2024-01-08 13:00:00+00:00,11.174873028084146,33.779482359308226,8.0673350630647,409.2061158867246,2308.2582286735515
2024-01-08 14:00:00+00:00,11.720534346247051,33.62676651455118,8.054799995332093,427.07246117792226,2309.171945889635
2024-01-08 15:00:00+00:00,11.25283176832816,33.61308597866195,8.085215434362265,434.051684426204,2313.1276113773415
2024-01-08 16:00:00+00:00,11.289949442799916,33.68796139652649,8.071735902406955,397.06701080629017,2308.247994800583
2024-01-08 17:00:00+00:00,11.347704709009882,33.69082529150785,8.093947000182062,436.35577631333837,2313.977489552786
2024-01-08 18:00:00+00:00,11.367914497429174,33.710934324269786,8.066967668982175,376.6037788844478,2305.440636788626
2024-01-08 19:00:00+00:00,11.632230683392754,33.77780752813635,8.038884692653507,404.44868582662264,2302.4058410181324
2024-01-08 20:00:00+00:00,11.06575850717983,33.63906295148757,8.036081975471191,403.65797036968576,2306.901898738992
2024-01-08 21:00:00+00:00,11.37433545067249,33.649170825581734,8.09653479735034,427.14787634457747,2310.7511415531144
2024-01-08 22:00:00+00:00,11.781492805855928,33.758706075936445,8.098060625415844,429.2840537389632,2312.754016822828
2024-01-08 23:00:00+00:00,12.074618244865759,33.72539503120552,8.060067992037267,424.06957260431295,2315.7658519130223
2024-01-09 00:00:00+00:00,11.029813205979776,33.71861585985686,8.056065688154646,389.4446733357874,2309.928681826899
2024-01-09 01:00:00+00:00,11.538119303797153,33.64929121632237,8.093029371631802,422.5889211367655,2312.255802295798
2024-01-09 02:00:00+00:00,11.383797107123124,33.735251828248785,8.041730616254263,417.2319821075529,2315.347556694077
2024-01-09 03:00:00+00:00,11.413206055557819,33.71928923228021,8.046048026486217,384.4745590718068,2304.6204085812265
2024-01-09 04:00:00+00:00,11.20798402429938,33.688779536543834,8.076880132554786,378.4845950722224,2307.4789169072433
2024-01-09 05:00:00+00:00,11.673614678217639,33.65022877222781,8.056192516788403,425.00637491611593,2322.397162399991
2024-01-09 06:00:00+00:00,11.66023691143068,33.684982337706664,8.064053197248159,406.68178454839176,2312.8375111061405
2024-01-09 07:00:00+00:00,12.207767232416801,33.762244209216604,8.060957784664867,390.0522866366601,2311.1220335829107
2024-01-09 08:00:00+00:00,11.056597185315214,33.625293689436226,8.071049134343424,406.1541885437855,2313.0499474966855
2024-01-09 09:00:00+00:00,10.930564990461317,33.640174243317354,8.092518273968563,414.68413865998144,2301.916064366647
2024-01-09 10:00:00+00:00,12.07337483537792,33.6489461019127,8.066251320861394,407.9275160574679,2305.373270349212
2024-01-09 11:00:00+00:00,11.443405866286362,33.65996710001452,8.077389377139664,385.8372567475146,2303.558861062833
2024-01-09 12:00:00+00:00,11.323952658158724,33.679893164752315,8.023578130337446,437.3471742849123,2310.7263355910345
2024-01-09 13:00:00+00:00,11.519483542347944,33.728780298777984,8.063678167900058,424.07386758082396,2306.801402757705
2024-01-09 14:00:00+00:00,11.04657503112215,33.70409410831608,8.047858886573533,403.9267192403558,2309.136110168521
2024-01-09 15:00:00+00:00,11.579808994828126,33.68423701719714,8.040418179235273,404.4777498286574,2307.1170166711754
2024-01-09 16:00:00+00:00,11.444993037972749,33.69521610726393,8.04730233395664,414.24327494928616,2300.552993992577
2024-01-09 17:00:00+00:00,11.793226492106172,33.71273735703896,8.058253845683282,391.8534431909218,2313.1228270689944
2024-01-09 18:00:00+00:00,11.730218534636352,33.597623793804964,8.083325290860612,413.58471653793634,2299.899879474988
2024-01-09 19:00:00+00:00,11.757236785051932,33.73545948929643,8.038550303452508,388.7303950916147,2305.085540259363
2024-01-09 20:00:00+00:00,11.534410508093645,33.64073072756517,8.065761697694116,407.58018586565197,2302.1593203617645
2024-01-09 21:00:00+00:00,11.960486956079132,33.66004685747189,8.055536581415119,391.0564499408051,2304.3508792209573
2024-01-09 22:00:00+00:00,11.654082847560606,33.69941504966971,8.05873740260226,391.76059189797485,2309.7717766940386
2024-01-09 23:00:00+00:00,11.323295108944482,33.67879380588265,8.08541690753497,433.1645259326156,2314.9504929819263
2024-01-10 00:00:00+00:00,11.242488898407448,33.70708133909247,8.076194938403525,409.3139161666845,2300.9832930176053
2024-01-10 01:00:00+00:00,11.27832223742211,33.689996838684394,8.092251462505587,411.4834720134687,2306.0151131318876
2024-01-10 02:00:00+00:00,11.66595664431886,33.668609360013264,8.062484249487271,378.14852977957895,2300.068812490923
2024-01-10 03:00:00+00:00,11.091848198831405,33.75968432023318,8.051726365540176,399.3110602919915,2305.7998500239073
2024-01-10 04:00:00+00:00,11.539892883921482,33.71882003146843,8.061238888086628,415.13113346238686,2309.1992421501564
2024-01-10 05:00:00+00:00,11.24552645924786,33.69869286984617,8.07063683881318,411.0718667483968,2312.688036748617
2024-01-10 06:00:00+00:00,11.121480372899097,33.718383149884104,8.069389200596763,375.79625260892817,2298.272701530983
2024-01-10 07:00:00+00:00,11.171945832336306,33.64866074290023,8.044240794262926,411.16065196916236,2311.631128551465
2024-01-10 08:00:00+00:00,11.494336784417433,33.79283576967614,8.06780916542358,413.4988547099793,2304.0280228263723
2024-01-10 09:00:00+00:00,11.732636284105922,33.6298851928486,8.070634742244316,427.20379824182726,2302.8231178304327
2024-01-10 10:00:00+00:00,11.302752989561036,33.69009526131523,8.116490453973386,398.0658032988958,2309.2543544546947
2024-01-10 11:00:00+00:00,10.884771379306407,33.670285195060465,8.103748654723727,374.21014732439437,2312.0654871761153
2024-01-10 12:00:00+00:00,12.45589580941597,33.66855537581646,8.0492176764201,392.8365311494649,2308.440317057305
2024-01-10 13:00:00+00:00,11.846966268545138,33.662232747286936,8.06060564875485,391.2790374275978,2303.4897679877963
2024-01-10 14:00:00+00:00,11.793343142350993,33.646529480398804,8.0371552400886,418.7325730726941,2308.463342074373
2024-01-10 15:00:00+00:00,12.004055594152357,33.74470139077922,8.05468069553412,366.8778243140278,2305.3551756671623
2024-01-10 16:00:00+00:00,11.545436107936464,33.62521834555666,8.072877683085377,400.85046583873304,2312.0140473425545
2024-01-10 17:00:00+00:00,11.479258462068376,33.73480078953682,8.090753394107242,428.90969083655125,2314.383486129363
2024-01-10 18:00:00+00:00,11.928530377828542,33.718218495138316,8.052125375049837,407.5778980889728,2314.0768142977017
2024-01-10 19:00:00+00:00,11.928540406738945,33.6669159700138,8.053694844521514,420.86142225049326,2308.9335645825727
2024-01-10 20:00:00+00:00,11.710418802163172,33.71275971329187,8.023902705612798,382.7366603410559,2314.6584085766576
2024-01-10 21:00:00+00:00,11.79264778847134,33.67840312494382,8.063665872011523,383.28076448508955,2303.952997147707
2024-01-10 22:00:00+00:00,11.158302921282763,33.63141638976487,8.04574159769385,428.8162224193993,2317.9850190089173
2024-01-10 23:00:00+00:00,11.454730367109741,33.63211355886695,8.056471784149725,408.72280096357383,2303.950561058211
2024-01-11 00:00:00+00:00,12.045152841884816,33.71957575629587,8.04959403512072,408.7006774200847,2298.945654917709
2024-01-11 01:00:00+00:00,11.777349337116778,33.717150539403576,8.06531666877069,390.32626768659014,2315.93620766047
